id,dep_delayed_15min
94,0.2014626162061141
95,0.17822609782061877
96,0.3730609484187866
97,0.01494119234805717
98,0.14293263483412613
99,0.3700980474244476
100,0.10522273400732506
101,0.20251588384853705
102,0.08456843457655934
103,0.22299403664122863
104,0.017437137131049014
105,0.10251585274672195
106,0.21525586101733574
107,0.0487284272397452
108,0.14981184977334977
109,0.21065639820301862
110,0.23686825784565116
111,0.1661761870013141
112,0.7057507018055119
113,0.025097786841372014
114,0.06407640006926468
115,0.14023260521099695
116,0.12752199638840117
117,0.5497908772080871
118,0.08766449456084587
119,0.13263228623241702
120,0.3913869905218131
121,0.31075022708329414
122,0.17297254820967645
123,0.2063072543675579
124,0.30686194295488656
125,0.02950157775982991
126,0.04927565475243462
127,0.026244680647853433
128,0.08457434180324418
129,0.47130397458469997
130,0.3645163418016226
131,0.18536449614553158
132,0.03889243848123813
133,0.1428900692678926
134,0.04308955859474029
135,0.15888750198276022
136,0.32346604315742233
137,0.14534691450574191
138,0.018985365873644723
139,0.04796213008539829
140,0.32399749831191343
141,0.20883983553398874
142,0.30850011714314346
143,0.30810867891193755
144,0.1102911042687644
145,0.21126597820715876
146,0.23335807960133984
147,0.22253221505748627
148,0.08591165054633329
149,0.3294200717043669
150,0.49463258736101595
151,0.22358445696844026
152,0.14054977776780977
153,0.15351758065142088
154,0.16302665890950752
155,0.16207979106505774
156,0.26983681433083734
157,0.21919568332246409
158,0.24925610308393484
159,0.024070343259161117
160,0.052899061288570706
161,0.3877620646741785
162,0.6780708238186886
163,0.11911312497541758
164,0.2642883041290735
165,0.0851466973553286
166,0.17314913778726732
167,0.0197077390955792
168,0.1602572009590468
169,0.20013263617409333
170,0.2227107200042927
171,0.24061811023564122
172,0.1294466914223736
173,0.18080749303600038
174,0.33105996174960295
175,0.22628852420865914
176,0.11749211447210955
177,0.013701663688372827
178,0.2477874548253983
179,0.11317489996733006
180,0.034821122281025435
181,0.08737823864842352
182,0.2275263932107057
183,0.5285986258126615
184,0.16553213367171835
185,0.24983459826397725
186,0.20332051308933755
187,0.38583721962320944
188,0.27886238983968736
189,0.30713393486092144
190,0.23491434228617156
191,0.37952757960926103
192,0.14947850022115652
193,0.13472837855846398
194,0.1518455543874606
195,0.09603860675913468
196,0.09277179482935503
197,0.09676542442892958
198,0.31401936434217764
199,0.34146604388656066
200,0.2555620001223322
201,0.31653280900475433
202,0.21973993578139434
203,0.020145543983250892
204,0.016541860103764
205,0.26220321005459063
206,0.42907572809333994
207,0.03997816087823879
208,0.1474677603442032
209,0.17200912152617678
210,0.020506168264871536
211,0.10104356040299875
212,0.21078810229630715
213,0.1893933663537594
214,0.1226747222691661
215,0.15506686958015783
216,0.09115786835320751
217,0.12191635380217253
218,0.2532659129201448
219,0.1366694304920045
220,0.16189064826711413
221,0.24188707770731896
222,0.24061615182572801
223,0.10730599356945233
224,0.31274601027141724
225,0.13279512454452425
226,0.2469953870891085
227,0.3645924956339243
228,0.27004016707711764
229,0.667734028468183
230,0.03181664428614547
231,0.1519724304404913
232,0.17764611875360922
233,0.21051156953116965
234,0.14154211866212368
235,0.08905045739302606
236,0.014316938400839677
237,0.18375283765278694
238,0.12398384221676179
239,0.07151689863440491
240,0.20112574853799525
241,0.4619169663052554
242,0.1595963634960069
243,0.0980216217008907
244,0.15851531866365337
245,0.2926595598090252
246,0.2934290859729409
247,0.2499555446063796
248,0.5682359366215872
249,0.4027323646917908
250,0.2743056090170334
251,0.048980286236364516
252,0.08061567087396716
253,0.09171104278133757
254,0.3369643401520448
255,0.1679688175953113
256,0.10784884838966718
257,0.01597648822480635
258,0.24106323030516044
259,0.012939245050244155
260,0.2527887937093024
261,0.07697409417089485
262,0.3397589568068045
263,0.20099005085449356
264,0.09340060213349001
265,0.22104240224179722
266,0.19996863960221126
267,0.07934680399071779
268,0.15653435687449824
269,0.3396680508314517
270,0.12447288736964798
271,0.14106897128396945
272,0.23395271486027638
273,0.025590591660121394
274,0.33995038472271233
275,0.11000850687096819
276,0.04160633901902909
277,0.22897688089845078
278,0.04911357908117072
279,0.3694976875975701
280,0.1650348226190282
281,0.32546322618467244
282,0.16172043991380217
283,0.03488400831562072
284,0.25055625673393034
285,0.3837003161216359
286,0.21528672486322695
287,0.13379716944233278
288,0.12635206840708235
289,0.05144542169429019
290,0.13149613834127302
291,0.1719512085406283
292,0.2663822236876847
293,0.21737657379843764
294,0.3207829255001346
295,0.035919100378268315
296,0.012891371976012821
297,0.14087954424300278
298,0.09000913130887649
299,0.123138647722362
300,0.2828471160891247
301,0.19841639993014398
302,0.12958582834602184
303,0.32562430840057743
304,0.20238974529018586
305,0.316935956681387
306,0.08880748755220341
307,0.13064973000680832
308,0.31342491763364816
309,0.2795201834892163
310,0.316816682051901
311,0.19438696148283754
312,0.048012100303380545
313,0.267866717785831
314,0.19895211714518568
315,0.12595628618728985
316,0.12281464990556841
317,0.07773798396126888
318,0.32465792804562443
319,0.1962965572117894
320,0.12204882758858407
321,0.04625984524380518
322,0.1301053828228028
323,0.1549887393554904
324,0.1436668548119153
325,0.34662132778655125
326,0.015383627250122876
327,0.20168415346811064
328,0.02182159654997926
329,0.20012651421342456
330,0.10711643656664296
331,0.34477146522613916
332,0.43991580159575144
333,0.10897487205734151
334,0.2810929354243139
335,0.2869044608951029
336,0.18597904389453193
337,0.04368589279816587
338,0.48671135339825555
339,0.055954561002704184
340,0.11976696660547152
341,0.3960847273803264
342,0.1401239875813226
343,0.22618111902978416
344,0.43416207614860947
345,0.551535871168967
346,0.06325990296682066
347,0.18625884183955202
348,0.17093619671363972
349,0.40516880754675905
350,0.16710108351296918
351,0.11577943324789779
352,0.3627042719984903
353,0.20887664492384456
354,0.16903965949062597
355,0.2362381124873002
356,0.030664299803719392
357,0.16673817855385317
358,0.16994893064376346
359,0.16643127579867892
360,0.11407289705878149
361,0.022875715820123484
362,0.07974366099441917
363,0.2880415734516313
364,0.023800916955347886
365,0.3861635311173007
366,0.600573233081684
367,0.18873378486089426
368,0.25501523702197976
369,0.17744884080146248
370,0.12424285690733992
371,0.18641717392498625
372,0.3184195714751832
373,0.14413918290351507
374,0.35735925968834736
375,0.04105405977713125
376,0.18913153459353893
377,0.47081582295942725
378,0.15254006780464968
379,0.16220879637994784
380,0.5102925892501878
381,0.18951245235805114
382,0.04956486727541724
383,0.2842253054709284
384,0.20187686928489648
385,0.22062395957770997
386,0.19002524056609954
387,0.02696351891776508
388,0.09570243679806915
389,0.030612674846858548
390,0.453622997185005
391,0.04899243953748044
392,0.14610385739016366
393,0.016350825757363716
394,0.2312936943173178
395,0.2585561748614629
396,0.01696613291152403
397,0.024151819332138544
398,0.05073078360193261
399,0.06831383052908944
400,0.2790029012331413
401,0.06409876163958429
402,0.21798309073647462
403,0.011951594963357636
404,0.06721174111895824
405,0.032617793563922935
406,0.3456594679467012
407,0.115488231031945
408,0.28381427585863556
409,0.2650748302843053
410,0.1744897331295029
411,0.023448210441951965
412,0.20537309650048696
413,0.1603706007576517
414,0.5034519743917643
415,0.15650872111045552
416,0.3495982972019148
417,0.174872230198991
418,0.21081548547737947
419,0.3833922495991388
420,0.19226288467997876
421,0.04471432005523072
422,0.03075183487063937
423,0.036781615222039134
424,0.19075596543466242
425,0.19005722396028518
426,0.15645967281324913
427,0.2000019607981692
428,0.3440336057048596
429,0.30206287936982684
430,0.30852959711065076
431,0.10606907490618228
432,0.016508993636375854
433,0.1060328294662491
434,0.15790782389053698
435,0.09412221024841805
436,0.19260643255592183
437,0.6765687481321597
438,0.28738121665657973
439,0.23891406987240324
440,0.14180793574323156
441,0.1441224155797755
442,0.23502385909749923
443,0.3628228540065594
444,0.3846877658199011
445,0.07802506931398079
446,0.17601012901103466
447,0.0767977104333246
448,0.1317755339246539
449,0.19173415011023717
450,0.46298854989528465
451,0.2753696254920555
452,0.18176588565922303
453,0.021670453236221996
454,0.02777239343701502
455,0.05532239252154437
456,0.4167039038395195
457,0.13287859828550425
458,0.1842791750907502
459,0.13576263869299424
460,0.06870250920563598
461,0.029972045824358178
462,0.04358284839594884
463,0.11340651573804017
464,0.25068167565436095
465,0.21043565709303372
466,0.47091801578690057
467,0.10892443146543974
468,0.192497625440662
469,0.08056501046129809
470,0.016813635762320374
471,0.1608186522540377
472,0.31190952615010487
473,0.47849673744653076
474,0.29067282318165977
475,0.18767143290435612
476,0.06367108182537694
477,0.16325549750895638
478,0.2580264641334621
479,0.3479562350604993
480,0.1239330695936707
481,0.22981905346331152
482,0.19195107296330444
483,0.1346351057096053
484,0.3583790296002065
485,0.15519639787785547
486,0.19933391699855252
487,0.27926179848893384
488,0.08286975968252158
489,0.1437770037231215
490,0.38498143430725934
491,0.6052396454733491
492,0.266462460281246
493,0.1861792506743588
494,0.23453605014126835
495,0.3362918381078252
496,0.25570774815192115
497,0.03149240020096277
498,0.05943392840810353
499,0.22225655686410883
500,0.4540432603255581
501,0.11192961877209885
502,0.1911354503140551
503,0.14000098763622734
504,0.2482903108365081
505,0.14706600170185108
506,0.3923683115893927
507,0.12561281562339974
508,0.05873641199940117
509,0.19753507565666484
510,0.08678461704447904
511,0.223328804962418
512,0.7295918886872653
513,0.04959484748593998
514,0.07851746453759738
515,0.3425647376202552
516,0.1939534230790752
517,0.2379306027501938
518,0.1674495113368544
519,0.11650221558914624
520,0.05251720670563627
521,0.4375167881435792
522,0.1494678847698112
523,0.39979193375874394
524,0.11970289076392998
525,0.13941041661902612
526,0.04487794918209783
527,0.008742769236125011
528,0.28832022573511085
529,0.029084544099657057
530,0.1091152474466145
531,0.17740203459923518
532,0.15276273165458001
533,0.39435974730433476
534,0.21682003366144473
535,0.31111462847785737
536,0.15702947654267982
537,0.2452229836866758
538,0.28729457199639297
539,0.19951769476251754
540,0.3887509742687616
541,0.24131618703879357
542,0.29308430268334246
543,0.6907408058862243
544,0.1377926562353588
545,0.6625076389305443
546,0.024126481041110415
547,0.19287229903293157
548,0.1690117111149297
549,0.5540715750429772
550,0.35961700035304933
551,0.0971440726588372
552,0.15501531621953757
553,0.34306631733458515
554,0.1260066140820011
555,0.24131914209805616
556,0.01682781218768363
557,0.08146074253835303
558,0.21469319187393962
559,0.03418825441921312
560,0.12950836210326913
561,0.054427931297901785
562,0.23415573119945368
563,0.20240528837875396
564,0.044225716479819606
565,0.3647784481191723
566,0.040034990149356936
567,0.275997026801896
568,0.12994046135840703
569,0.01944122009599825
570,0.325441605641663
571,0.022443098514077997
572,0.19928540379291304
573,0.4716304804976123
574,0.18131141679255008
575,0.049798661067046474
576,0.016287935637773608
577,0.04971291749838469
578,0.05352301384996488
579,0.34174343276914976
580,0.05806088676177047
581,0.6091342503663165
582,0.19681450778071585
583,0.23143924013138711
584,0.42525099786291415
585,0.2802232939923109
586,0.20246713170861733
587,0.2040366064887115
588,0.2037171484147079
589,0.15845311327122544
590,0.36246919693560337
591,0.18409102390652296
592,0.14456864983545117
593,0.0712275651935756
594,0.13431625440209494
595,0.3671304264303058
596,0.1279700086273542
597,0.23285219292825168
598,0.2628550118408508
599,0.29141984686182776
600,0.03361902362295913
601,0.09748749511533869
602,0.647632133010821
603,0.05699078839264169
604,0.02640020921670803
605,0.20004724628748083
606,0.07650735248857123
607,0.029763859417446588
608,0.23060206269634345
609,0.370981355173119
610,0.41897854655254085
611,0.03404359647709768
612,0.17828980049089535
613,0.14274210341082016
614,0.05448525587298767
615,0.16727185509623757
616,0.1449404981323545
617,0.07990942338030492
618,0.3176439408875467
619,0.14072327612582658
620,0.4214658942536407
621,0.4284627522310755
622,0.011693141294920812
623,0.0410620313848515
624,0.017483209439078957
625,0.24716496462120327
626,0.29055034896890863
627,0.5053387634139943
628,0.46850374347937246
629,0.1485320081796782
630,0.2531358688135308
631,0.11925933973240792
632,0.19792599682116563
633,0.10204589736865582
634,0.18285962281154752
635,0.10175693057057866
636,0.23693744839156577
637,0.044678694220961074
638,0.3660727358136777
639,0.057111017822923646
640,0.06014021844686189
641,0.26646481006224004
642,0.15596384875026223
643,0.26572524350819476
644,0.2586442343805856
645,0.5107134746336821
646,0.3988546862419495
647,0.1291018723565809
648,0.05128108231210889
649,0.010230050844353428
650,0.16567642711653638
651,0.06948463833843008
652,0.10441850126473436
653,0.20609299907939
654,0.14123429828161282
655,0.19824069601886532
656,0.1274537661097355
657,0.08451576442176398
658,0.2873745008169774
659,0.09065198340397464
660,0.033144192067692306
661,0.30989786277429987
662,0.1901211530681223
663,0.1759341303962133
664,0.308774908282968
665,0.11372072128592166
666,0.18221863667075822
667,0.0479925891560958
668,0.2224461301443105
669,0.3067794102007121
670,0.06515669352421087
671,0.23760466440902334
672,0.39819617603381086
673,0.7412514184160042
674,0.048045204000803955
675,0.3013701704030179
676,0.19587093650650614
677,0.40382862958824983
678,0.13357254100090918
679,0.15237355040637798
680,0.09024544285849882
681,0.061779904814114245
682,0.2526801839311303
683,0.042105590592922015
684,0.1007525155983588
685,0.2566050938284423
686,0.19649985494915653
687,0.06632374117290862
688,0.5885788211831215
689,0.1788202804133613
690,0.4228299269571061
691,0.06181434400420159
692,0.07134500960801768
693,0.20411588164896877
694,0.06959530561896235
695,0.1950361633744025
696,0.1924884874921321
697,0.6196413255666172
698,0.42895350713934927
699,0.14793073535608778
700,0.1250041810862058
701,0.1851636942945092
702,0.08919053169285314
703,0.21983821202493098
704,0.40071396065897774
705,0.22816186536029648
706,0.17297371661175995
707,0.24243351542688035
708,0.15811695646559487
709,0.37988798571008775
710,0.28378399123384934
711,0.10957269204484564
712,0.10508710885898886
713,0.7486036552173637
714,0.1573167525393972
715,0.30082497146871784
716,0.3101579578056601
717,0.12103676831500804
718,0.30244037091357484
719,0.045224218947179165
720,0.18834487983935005
721,0.1861368911807887
722,0.2355156719184312
723,0.04593558435379717
724,0.3628829706307056
725,0.1923087959684988
726,0.2850663859007101
727,0.13800640163795214
728,0.10600380594445566
729,0.04277529595818464
730,0.21567575336399908
731,0.17580339343956333
732,0.18780825441546953
733,0.33323436755239655
734,0.03357787709192924
735,0.1447126341214756
736,0.02748497669822946
737,0.049853952641258414
738,0.1452848165976035
739,0.1347669848826888
740,0.3672213117487235
741,0.2857114748332093
742,0.21698351547883796
743,0.013223057681716202
744,0.1004030647949752
745,0.07571137295583089
746,0.15617854703120032
747,0.3459718417263092
748,0.2988961368391654
749,0.1225104729444967
750,0.26297765699762204
751,0.2591351102961191
752,0.17624719824228352
753,0.11699583857820134
754,0.1966543916190653
755,0.03840534328341477
756,0.06081404223135098
757,0.049067619137724325
758,0.403889362074499
759,0.2545964215294749
760,0.06570129713230957
761,0.1887265382977348
762,0.05686646147682473
763,0.14892177965271486
764,0.5944665954089717
765,0.3649798817263552
766,0.059944480756623855
767,0.19278396275355406
768,0.8242499131214769
769,0.22458841114376882
770,0.19131766189770405
771,0.16260599822912067
772,0.1395190822821906
773,0.33293835892375
774,0.2874623590885959
775,0.11692606857820896
776,0.10521992415540543
777,0.2649184484099113
778,0.2726338811866897
779,0.4835278594403048
780,0.05298586259815121
781,0.16184033308421017
782,0.5255676549461387
783,0.2038101760323272
784,0.12158954463978176
785,0.019066458218291202
786,0.3319064094666132
787,0.1430496549111554
788,0.22794252172044258
789,0.07343105667874171
790,0.3542607258395725
791,0.39657511722098604
792,0.0670012498814571
793,0.11325778713045119
794,0.19446338651857653
795,0.7365976362522276
796,0.016260507304616995
797,0.11417993683942546
798,0.11779613445707482
799,0.009389522696428126
800,0.06724283334902459
801,0.0552610830333841
802,0.1887803505648017
803,0.03326988254416381
804,0.23810218351369355
805,0.22115316899541382
806,0.3267758508474569
807,0.014203974165238144
808,0.09286023363383492
809,0.1261780462290466
810,0.037357599989050444
811,0.15692453883278373
812,0.14908035262862812
813,0.2382955227153861
814,0.16016578025380265
815,0.15876986568267368
816,0.18094243353622366
817,0.21019740844125123
818,0.1779025535296184
819,0.3265964256044631
820,0.07853479793411433
821,0.16797800147373987
822,0.47782555768699775
823,0.1554142534618142
824,0.2937045640520773
825,0.014333711449637172
826,0.2216910729946437
827,0.2101569072298226
828,0.06146819896591583
829,0.04303626878573826
830,0.18248090801311198
831,0.14308752906817218
832,0.5913238762248695
833,0.2365381965157306
834,0.12589401868641542
835,0.07814576652097324
836,0.1956395991768654
837,0.2570324005707855
838,0.2165333287597373
839,0.7509848262768336
840,0.24929351847177914
841,0.15771843782438158
842,0.14230730220692925
843,0.254829379000606
844,0.3311259618403008
845,0.024603684340687562
846,0.22698792333672158
847,0.21049119419641163
848,0.06371001212419382
849,0.12398525542306847
850,0.21433829194854145
851,0.06154481029356688
852,0.0717540560034314
853,0.22355374088489285
854,0.030795511663338937
855,0.018218670383235235
856,0.16429994719829455
857,0.22892546441553777
858,0.4446727519893501
859,0.20502788976021705
860,0.2625544023520048
861,0.22237297903272762
862,0.05297168437879729
863,0.5286042857121266
864,0.0661014120582616
865,0.18540232260738782
866,0.1620103276407856
867,0.12347334192345102
868,0.19443753980552567
869,0.05359781169424174
870,0.36834669636483547
871,0.17540131967467565
872,0.009825475979784752
873,0.040446981000325885
874,0.7389932412956057
875,0.14275995664181576
876,0.03359994205988603
877,0.15409252529377845
878,0.34468500278074765
879,0.2605841630229914
880,0.25896746869699766
881,0.03849813696280578
882,0.03823780820973602
883,0.1584168262983445
884,0.18023273980467164
885,0.14672843840561275
886,0.38527689676342436
887,0.09311118246406502
888,0.9881179657805228
889,0.06687203824012587
890,0.175816332381465
891,0.05210830399911808
892,0.2009217721410298
893,0.15184679831806036
894,0.08795754499997444
895,0.17797697659525014
896,0.04033440178625805
897,0.17052580647937368
898,0.20784606565092897
899,0.4005006382918108
900,0.20909019539765505
901,0.22050964658471098
902,0.08009278953670261
903,0.10390225059483411
904,0.09309588117690043
905,0.22995761291790637
906,0.40629919646218493
907,0.15869569164865693
908,0.08958821224879449
909,0.09674571267671883
910,0.03633821397475803
911,0.2970434803754421
912,0.01473394910733845
913,0.3046335265790124
914,0.07852542280392547
915,0.1727201660724687
916,0.47866098709118193
917,0.20662209913149385
918,0.3504509645094453
919,0.07786041389171637
920,0.07403378010200155
921,0.2950926822703037
922,0.28781813478248286
923,0.40291310151349025
924,0.21887660879064655
925,0.24339176695796955
926,0.05831474803393629
927,0.11614279539204021
928,0.4177738018505414
929,0.6631590380874248
930,0.057723666273619495
931,0.1573262835729455
932,0.0669185128630899
933,0.041872843808996384
934,0.3392096298385176
935,0.018281864060740394
936,0.22316540731198478
937,0.03310551643573442
938,0.0075348393827532134
939,0.15843165146591617
940,0.18350883072071258
941,0.1627798112698219
942,0.1979427403582366
943,0.3546687978874956
944,0.06804524931366751
945,0.048597345088630534
946,0.20119087471119476
947,0.05711134502401386
948,0.26615810876521195
949,0.13801484640658093
950,0.16919863086208858
951,0.3710077696673822
952,0.2325824162333657
953,0.05457813853507318
954,0.13642903510346474
955,0.22726864649476697
956,0.1240670419727187
957,0.40496857262635433
958,0.6764589681648587
959,0.1508953075788817
960,0.3305905762372733
961,0.18927982503490764
962,0.16599329217574393
963,0.09639592435392048
964,0.12453232833771023
965,0.4310207252189837
966,0.23239763214229625
967,0.20925021231821045
968,0.28452945054633866
969,0.21513295912081554
970,0.33312519041547484
971,0.3069689675101883
972,0.078075673311641
973,0.26408515455286075
974,0.13553402361444883
975,0.02418849403197394
976,0.18972743553155233
977,0.11210215212568943
978,0.12018819245697579
979,0.032015263733754795
980,0.15610756136099227
981,0.02351050281128459
982,0.2003465055093971
983,0.1539424022508237
984,0.14922702202833532
985,0.36335004964499673
986,0.033292924808357174
987,0.1728841042586416
988,0.30101439668792823
989,0.07817041407133118
990,0.2764702433831912
991,0.09703805465868683
992,0.2345724194267809
993,0.07470986819269707
994,0.2927533289746635
995,0.20833812648970362
996,0.04288556460601024
997,0.0454080609181297
998,0.19999119896881287
999,0.10322016048441703
1000,0.18667366989620224
1001,0.14747691978321084
1002,0.18476949249092423
1003,0.1350321622796385
1004,0.07376489386325827
1005,0.15209171680198905
1006,0.298641568266646
1007,0.2183900462460534
1008,0.14133869843615865
1009,0.399772019862881
1010,0.1659482541146656
1011,0.14710122793965852
1012,0.15110885486565287
1013,0.01788213816875781
1014,0.14777111609353993
1015,0.22937470985633374
1016,0.15784775376068827
1017,0.23876011671329037
1018,0.056309126044473065
1019,0.3280254585700844
1020,0.4209343324235555
1021,0.052474389091814844
1022,0.05775207037697051
1023,0.2516836226749755
1024,0.1941704131445366
1025,0.06410998041453654
1026,0.1691979597646514
1027,0.16274052162603642
1028,0.015771650484878143
1029,0.23302602997897456
1030,0.3653828284123286
1031,0.22755426291355257
1032,0.161834762313332
1033,0.15042064797878887
1034,0.060095550379918275
1035,0.09165236668521816
1036,0.07811643280084066
1037,0.03561222366095329
1038,0.27938185969607104
1039,0.2537001133060143
1040,0.15082663572201402
1041,0.04354738725420135
1042,0.15551203773102318
1043,0.2555833715246586
1044,0.15077981090658144
1045,0.15382315731081928
1046,0.18939765000111372
1047,0.0997267644017774
1048,0.014151585045785389
1049,0.2705973483878895
1050,0.11229127981731521
1051,0.11637749931889939
1052,0.22908796293153774
1053,0.20368748201966294
1054,0.21022773955986235
1055,0.23156470356984218
1056,0.04046834291904394
1057,0.29913215656687236
1058,0.07370193234682183
1059,0.030736420901495223
1060,0.18417465794160268
1061,0.00659389905901129
1062,0.024561597928590303
1063,0.19240243394601952
1064,0.08241268545348597
1065,0.2602953758172822
1066,0.0187927638368593
1067,0.1814988353845902
1068,0.21146299597715842
1069,0.14449571343896295
1070,0.20975627069214256
1071,0.03394733131637552
1072,0.1807129592977387
1073,0.16724491702470964
1074,0.34171448003023663
1075,0.2509131546921008
1076,0.12864655193832197
1077,0.46019077826692123
1078,0.13332297074187044
1079,0.026994761680821783
1080,0.09043875764376408
1081,0.23620155875856305
1082,0.15386324730265524
1083,0.4579432384484492
1084,0.029422447014096506
1085,0.09222371937801722
1086,0.07304670469190525
1087,0.01422765778434142
1088,0.14970904366849935
1089,0.14496497399619093
1090,0.05053732437941769
1091,0.3400041317165464
1092,0.26853143983795175
1093,0.2161107584866374
1094,0.13175199915272842
1095,0.11009310252637441
1096,0.025080898437135152
1097,0.16963780356026475
1098,0.3368397631150823
1099,0.15810377905655343
1100,0.37984891740771753
1101,0.18103642862302383
1102,0.007356200292920034
1103,0.15912475806463508
1104,0.2506802627260335
1105,0.1346329458943415
1106,0.2994675684699095
1107,0.2251596986266767
1108,0.20430119471522107
1109,0.2724945862014341
1110,0.2877588992335206
1111,0.20126615756416166
1112,0.25757565794298176
1113,0.1392397561603868
1114,0.5294589063410512
1115,0.06940277045400106
1116,0.15753070903249722
1117,0.17895351157285438
1118,0.2863141242742456
1119,0.2230855494587445
1120,0.32970595218412835
1121,0.22036936887542644
1122,0.09468440645680022
1123,0.2896966478216409
1124,0.19816106057354074
1125,0.10037099410893581
1126,0.1843222988155282
1127,0.15197507805675112
1128,0.3473390737705826
1129,0.31924792057056506
1130,0.13872068604429047
1131,0.2505560900874395
1132,0.3707086159937682
1133,0.2318260585223862
1134,0.21051257119623742
1135,0.20342833286758225
1136,0.04659043618294739
1137,0.11814789485101777
1138,0.0957441489047356
1139,0.16266980210036355
1140,0.07333968455374684
1141,0.2340399621980107
1142,0.01847069207305824
1143,0.05260763053173793
1144,0.42731400577009415
1145,0.11146618458810509
1146,0.12143525073362688
1147,0.09550975478930798
1148,0.20753943342752765
1149,0.09474732520283936
1150,0.21916784716370477
1151,0.2865170088496602
1152,0.24936202733253293
1153,0.3091185457326341
1154,0.2331636697018386
1155,0.07973011583929451
1156,0.03087587141842791
1157,0.09091792922260367
1158,0.13161958663576576
1159,0.051768828487188154
1160,0.6468779691675804
1161,0.1862549937907103
1162,0.22348924725771696
1163,0.31691722029442293
1164,0.22387422313436742
1165,0.16871770630706076
1166,0.06830629283806605
1167,0.2173157435420031
1168,0.1268016575420045
1169,0.2694308637446513
1170,0.1614955749152386
1171,0.265807664256106
1172,0.5454281466121963
1173,0.26047421292109757
1174,0.20326177316611466
1175,0.640682536192851
1176,0.02403490907297234
1177,0.026027388138902187
1178,0.3421779024441119
1179,0.14252364771421605
1180,0.2294309589490028
1181,0.08316036032035072
1182,0.2442223230689328
1183,0.19524669317371826
1184,0.1634915025249072
1185,0.08147731479790535
1186,0.20512592724546977
1187,0.06065098239574036
1188,0.09994388531425745
1189,0.2636659264930731
1190,0.05409710506244534
1191,0.034787840757181485
1192,0.06514903870278532
1193,0.22703884164588922
1194,0.39305931159676927
1195,0.30296392854803617
1196,0.08128245529224783
1197,0.30181169396191077
1198,0.1971801283586123
1199,0.2967545237955762
1200,0.39008537648799957
1201,0.4402878752819074
1202,0.18913970262015875
1203,0.3913888722287301
1204,0.2878403750422039
1205,0.18738227493005427
1206,0.3740735672850867
1207,0.08397255986646104
1208,0.1150659239939669
1209,0.1953043348051944
1210,0.2183752676514155
1211,0.14315381326214327
1212,0.049600554549944664
1213,0.4422047215566445
1214,0.1248970278509916
1215,0.20069470306603548
1216,0.3139090115692342
1217,0.15921048228197315
1218,0.03040812450897339
1219,0.030163160873627696
1220,0.47009815832241236
1221,0.23437102551920766
1222,0.23364771540794613
1223,0.2999177242352161
1224,0.01822034621156397
1225,0.2941970260936426
1226,0.16548596577758226
1227,0.025088758888418196
1228,0.13302223244266706
1229,0.09619994018236222
1230,0.16690167726136831
1231,0.049325708632428286
1232,0.30108254519203936
1233,0.012606439073823418
1234,0.26084096097730003
1235,0.10966013998202502
1236,0.024528934011134932
1237,0.44817958648715756
1238,0.3674161994350627
1239,0.12227326605809959
1240,0.07384203117928623
1241,0.04923608584951529
1242,0.08538085429385814
1243,0.013329771410265081
1244,0.2988057690274674
1245,0.20579538867339658
1246,0.19511860461435146
1247,0.012571416063848097
1248,0.08811759557717695
1249,0.6497861038067584
